gene,Score,p,qvalue
UBR5,0.9999846,0.016992003762935082,0.7012500970417116
EBF2,0.9999845,0.016992003762935082,0.7012500970417116
CYP7B1,0.99998426,0.01710959548447788,0.7043933463016401
DSP,0.9999839,0.017285983066792077,0.7065230050112156
PCDHB8,0.99998355,0.017285983066792077,0.7065230050112156
FBXW11,0.99998343,0.017285983066792077,0.7065230050112156
LRRC4C,0.9999833,0.017403574788334875,0.7079257945599471
KCTD12,0.9999833,0.017403574788334875,0.7079257945599471
PIAS1,0.99998295,0.01757996237064907,0.709696962805515
HNRNPDL,0.9999826,0.01757996237064907,0.709696962805515
ROCK2,0.99998224,0.01763875823142047,0.709696962805515
CCDC8,0.9999821,0.01769755409219187,0.709696962805515
ALK,0.9999821,0.01769755409219187,0.709696962805515
FBXO6,0.999982,0.01769755409219187,0.709696962805515
SUPT5H,0.99998176,0.017873941674506066,0.7121993256930188
TBC1D15,0.9999815,0.017991533396048864,0.7121993256930188
TLR4,0.99998116,0.018109125117591662,0.7121993256930188
QKI,0.9999809,0.01816792097836306,0.7121993256930188
CASP3,0.99998057,0.01828551269990586,0.7121993256930188
SRP68,0.99998033,0.01828551269990586,0.7121993256930188
PDCD5,0.9999802,0.01828551269990586,0.7121993256930188
MTOR,0.99998,0.01828551269990586,0.7121993256930188
SMOC1,0.99997985,0.018344308560677258,0.7121993256930188
ACER2,0.99997985,0.018344308560677258,0.7121993256930188
SF3B1,0.9999796,0.018403104421448657,0.7121993256930188
NELFA,0.99997926,0.018520696142991455,0.7121993256930188
DHX30,0.99997914,0.018520696142991455,0.7121993256930188
DNAJC13,0.9999789,0.018638287864534364,0.7121993256930188
ASH1L,0.9999788,0.018638287864534364,0.7121993256930188
ADAMTS20,0.9999788,0.018638287864534364,0.7121993256930188
COMMD10,0.99997854,0.018755879586077162,0.7121993256930188
TWIST1,0.99997807,0.01881467544684856,0.7121993256930188
NRBP1,0.99997795,0.01887347130761996,0.7121993256930188
GABRA1,0.9999778,0.01887347130761996,0.7121993256930188
USE1,0.9999778,0.01887347130761996,0.7121993256930188
MAGEC1,0.9999776,0.018991063029162758,0.7121993256930188
CNTNAP2,0.99997663,0.019285042333019753,0.7121993256930188
NLRP5,0.9999765,0.019285042333019753,0.7121993256930188
ADAM7,0.9999764,0.019285042333019753,0.7121993256930188
AKIRIN1,0.9999759,0.01940263405456255,0.7121993256930188
PAK7,0.9999757,0.01946142991533395,0.7121993256930188
NCOR1,0.99997556,0.01946142991533395,0.7121993256930188
KCNQ5,0.99997544,0.01946142991533395,0.7121993256930188
AFF4,0.9999751,0.019637817497648147,0.7121993256930188
PIK3C2G,0.9999751,0.019637817497648147,0.7121993256930188
RAF1,0.9999745,0.019696613358419546,0.7121993256930188
PPP4R2,0.99997437,0.019696613358419546,0.7121993256930188
MAP3K1,0.999974,0.019755409219190945,0.7121993256930188
HECW2,0.999974,0.019755409219190945,0.7121993256930188
